,zillow_id,address,zipcode,sqft,lot,bed,bath,home_type,year_built,last_sold_date,last_sold_price
0,163651114.0,"11928 FRASER WY, DUBLIN, CA",94568.0,2425.0,3400.0,4.0,2.5,Condominium,2015.0,08/21/2017,1085000.0
1,163650487.0,"11907 FRASER WY, DUBLIN, CA",94568.0,,3750.0,0.0,,Condominium,,03/14/2017,1173500.0
2,163650849.0,"7347 KENWOOD RD, DUBLIN, CA",94568.0,,2194.0,0.0,,SingleFamily,,09/06/2017,984000.0
3,163651054.0,"7323 KENWOOD RD, DUBLIN, CA",94568.0,,1800.0,0.0,,SingleFamily,,10/26/2017,923000.0
4,163651055.0,"7319 KENWOOD RD, DUBLIN, CA",94568.0,2775.0,1953.0,0.0,3.5,SingleFamily,2017.0,12/22/2017,1005455.0
5,163650850.0,"7315 KENWOOD RD, DUBLIN, CA",94568.0,,2423.0,0.0,,SingleFamily,,10/17/2017,956000.0
6,241574352.0,"6913 BAIRD ST, DUBLIN, CA",94568.0,,3300.0,0.0,,Condominium,,01/13/2017,1169500.0
7,241574353.0,"6907 BAIRD ST, DUBLIN, CA",94568.0,,2984.0,0.0,,Condominium,,03/29/2017,970000.0
8,241574354.0,"6876 ALAMILLA DR, DUBLIN, CA",94568.0,2436.0,3493.0,4.0,2.5,Condominium,2016.0,12/28/2016,1042000.0
9,241574355.0,"6882 ALAMILLA DR, DUBLIN, CA",94568.0,2008.0,2713.0,3.0,2.5,Condominium,2016.0,12/28/2016,998500.0
10,,"4120 DUBLIN BL STE 105, DUBLIN, CA",,,,,,,,,
11,163651379.0,"7285 CARNEROS LN, DUBLIN, CA",94568.0,2796.0,2308.0,4.0,4.0,SingleFamily,2017.0,08/25/2017,1020000.0
12,163650694.0,"7273 CARNEROS LN, DUBLIN, CA",94568.0,,1686.0,0.0,,SingleFamily,,08/28/2017,906000.0
13,163650853.0,"7203 CARNEROS LN, DUBLIN, CA",94568.0,,2183.0,0.0,,SingleFamily,,04/27/2018,1012000.0
14,2089549711.0,"7268 STAGS LEAP LN, DUBLIN, CA",94568.0,2685.0,,4.0,3.0,SingleFamily,,05/14/2018,1167994.0
15,2089549695.0,"7260 STAGS LEAP LN, DUBLIN, CA",94568.0,2258.0,,3.0,3.0,SingleFamily,,05/14/2018,1030359.0
16,2089407893.0,"4065 CHALK HILL WY, DUBLIN, CA",94568.0,2685.0,3275.0,4.0,3.0,SingleFamily,2017.0,,
17,2089797407.0,"4122 CHALK HILL WY, DUBLIN, CA",94568.0,1800.0,,3.0,2.5,SingleFamily,,,
18,241576469.0,"4286 TROLAN LN, DUBLIN, CA",94568.0,,3315.0,0.0,,SingleFamily,,,
19,241576470.0,"4290 TROLAN LN, DUBLIN, CA",94568.0,,2975.0,0.0,,SingleFamily,,,
20,241576471.0,"4298 TROLAN LN, DUBLIN, CA",94568.0,,2975.0,0.0,,SingleFamily,,,
21,241576472.0,"4316 TROLAN LN, DUBLIN, CA",94568.0,,3315.0,0.0,,SingleFamily,,,
22,241576473.0,"4330 TROLAN LN, DUBLIN, CA",94568.0,,2975.0,0.0,,SingleFamily,,,
23,241576474.0,"4336 TROLAN LN, DUBLIN, CA",94568.0,3180.0,2975.0,4.0,4.0,SingleFamily,2018.0,,
24,241576475.0,"4352 TROLAN LN, DUBLIN, CA",94568.0,,2975.0,0.0,,SingleFamily,,,
25,241576476.0,"4366 TROLAN LN, DUBLIN, CA",94568.0,,4560.0,0.0,,SingleFamily,,,
26,241576491.0,"7220 MOUNT VEEDER RD, DUBLIN, CA",94568.0,3016.0,2975.0,4.0,5.0,SingleFamily,2017.0,11/09/2017,1115500.0
27,241576492.0,"7224 MOUNT VEEDER RD, DUBLIN, CA",94568.0,3359.0,3315.0,4.0,5.0,SingleFamily,2017.0,02/26/2018,1200000.0
28,241576493.0,"7230 MOUNT VEEDER RD, DUBLIN, CA",94568.0,3180.0,2975.0,4.0,4.0,SingleFamily,2018.0,04/25/2018,1170000.0
29,241576494.0,"7232 MOUNT VEEDER RD, DUBLIN, CA",94568.0,3016.0,3798.0,4.0,4.0,SingleFamily,2017.0,02/28/2018,1168500.0
30,241576495.0,"7236 MOUNT VEEDER RD, DUBLIN, CA",94568.0,,3790.0,5.0,5.0,SingleFamily,2018.0,02/24/2018,1195000.0
31,241576514.0,"4301 WALLIS RANCH DR, DUBLIN, CA",94568.0,,5286.0,0.0,4.0,SingleFamily,2017.0,09/28/2017,1150000.0
32,241576513.0,"4313 WALLIS RANCH DR, DUBLIN, CA",94568.0,3016.0,3118.0,0.0,4.0,SingleFamily,2017.0,09/25/2017,1099000.0
33,241576455.0,"7352 KENWOOD RD, DUBLIN, CA",94568.0,,3669.0,0.0,,SingleFamily,,,
34,241576456.0,"7354 KENWOOD RD, DUBLIN, CA",94568.0,3016.0,2975.0,4.0,5.0,SingleFamily,2018.0,,
35,241576457.0,"7360 KENWOOD RD, DUBLIN, CA",94568.0,,2975.0,0.0,,SingleFamily,,,
36,241576458.0,"7372 KENWOOD RD, DUBLIN, CA",94568.0,,2975.0,0.0,,SingleFamily,,,
37,241576459.0,"7378 KENWOOD RD, DUBLIN, CA",94568.0,,2975.0,0.0,,SingleFamily,,,
38,241576460.0,"7384 KENWOOD RD, DUBLIN, CA",94568.0,,2975.0,0.0,,SingleFamily,,,
39,241576461.0,"7390 KENWOOD RD, DUBLIN, CA",94568.0,,2975.0,0.0,,SingleFamily,,,
40,241576462.0,"7396 KENWOOD RD, DUBLIN, CA",94568.0,3359.0,3497.0,4.0,5.0,SingleFamily,2018.0,,
41,241573654.0,"7059 ATLAS PEAK DR, DUBLIN, CA",94568.0,,4856.0,0.0,,SingleFamily,,,
42,241573532.0,"7067 ATLAS PEAK DR, DUBLIN, CA",94568.0,3445.0,4349.0,4.0,4.0,Condominium,2016.0,03/30/2018,1509000.0
43,241573376.0,"7075 ATLAS PEAK DR, DUBLIN, CA",94568.0,2944.0,4349.0,4.0,3.0,SingleFamily,2018.0,,
44,241573440.0,"7083 ATLAS PEAK DR, DUBLIN, CA",94568.0,3463.0,4856.0,4.0,4.0,Condominium,2016.0,03/30/2018,1550000.0
45,241573891.0,"7091 ATLAS PEAK DR, DUBLIN, CA",94568.0,,4349.0,0.0,,SingleFamily,,,
46,241573892.0,"7099 ATLAS PEAK DR, DUBLIN, CA",94568.0,3445.0,4349.0,4.0,4.0,Condominium,2016.0,12/21/2016,1319000.0
47,241573723.0,"7107 ATLAS PEAK DR, DUBLIN, CA",94568.0,3463.0,4856.0,5.0,4.0,SingleFamily,2016.0,10/05/2016,1435000.0
48,241573243.0,"7115 ATLAS PEAK DR, DUBLIN, CA",94568.0,2944.0,4856.0,4.0,3.0,Condominium,2016.0,09/29/2016,1280000.0
49,241573244.0,"7120 ATLAS PEAK DR, DUBLIN, CA",94568.0,3949.0,5378.0,0.0,4.0,SingleFamily,2017.0,,
50,241573245.0,"7128 ATLAS PEAK DR, DUBLIN, CA",94568.0,3706.0,4853.0,0.0,3.5,Condominium,2017.0,02/17/2017,1285000.0
51,241573889.0,"7136 ATLAS PEAK DR, DUBLIN, CA",94568.0,,5700.0,0.0,,Condominium,,03/03/2017,1340000.0
52,241573890.0,"7152 ATLAS PEAK DR, DUBLIN, CA",94568.0,,5100.0,0.0,,Condominium,,03/30/2017,1325000.0
53,241573246.0,"7160 ATLAS PEAK DR, DUBLIN, CA",94568.0,,5100.0,0.0,,Condominium,,01/25/2017,1300000.0
54,241573849.0,"7168 ATLAS PEAK DR, DUBLIN, CA",94568.0,3996.0,6620.0,5.0,6.0,SingleFamily,2017.0,03/29/2017,1330000.0
55,241573793.0,"4203 OAK KNOLL DR, DUBLIN, CA",94568.0,,5731.0,0.0,,SingleFamily,,09/07/2017,1433000.0
56,241573792.0,"4209 OAK KNOLL DR, DUBLIN, CA",94568.0,,4131.0,0.0,,SingleFamily,,09/05/2017,1283000.0
57,241573914.0,"7020 ATLAS PEAK DR, DUBLIN, CA",94568.0,,6148.0,0.0,,SingleFamily,,09/18/2017,1350000.0
58,241573282.0,"7028 ATLAS PEAK DR, DUBLIN, CA",94568.0,,6875.0,0.0,,SingleFamily,,09/14/2017,1406500.0
59,241573321.0,"7036 ATLAS PEAK DR, DUBLIN, CA",94568.0,2994.0,6038.0,4.0,3.0,SingleFamily,2017.0,09/14/2017,1328500.0
60,241573915.0,"7050 ATLAS PEAK DR, DUBLIN, CA",94568.0,3445.0,6704.0,4.0,5.0,SingleFamily,2018.0,03/14/2018,1384500.0
61,241573887.0,"7058 ATLAS PEAK DR, DUBLIN, CA",94568.0,2994.0,5871.0,4.0,3.0,SingleFamily,2018.0,03/21/2018,1359500.0
62,241573888.0,"7072 ATLAS PEAK DR, DUBLIN, CA",94568.0,2994.0,6501.0,4.0,3.0,SingleFamily,2018.0,03/21/2018,1323500.0
63,241573514.0,"7080 ATLAS PEAK DR, DUBLIN, CA",94568.0,,5804.0,0.0,,SingleFamily,,03/29/2018,1377500.0
64,241573515.0,"7088 ATLAS PEAK DR, DUBLIN, CA",94568.0,,5714.0,0.0,,Condominium,,03/23/2017,1300000.0
65,2089654106.0,"7032 CALISTOGA LN, DUBLIN, CA",94568.0,1637.0,,3.0,3.0,SingleFamily,,05/07/2018,827880.0
66,2093932548.0,"4108 WINDSOR WY, DUBLIN, CA",94568.0,,,4.0,3.0,Townhouse,2017.0,06/01/2017,826528.0
67,2092841340.0,"7135 CALISTOGA LN, DUBLIN, CA",94568.0,2160.0,,4.0,4.0,Townhouse,,09/07/2017,805814.0
68,163650690.0,"7129 CALISTOGA LN, DUBLIN, CA",94568.0,,2242.0,0.0,,SingleFamily,,03/06/2018,1146000.0
69,163651019.0,"7127 CALISTOGA LN, DUBLIN, CA",94568.0,2300.0,1961.0,4.0,4.0,SingleFamily,2018.0,04/02/2018,934888.0
70,2094682842.0,"7041 COOMBSVILLE LP, DUBLIN, CA",94568.0,1637.0,,3.0,2.5,MultiFamily2To4,2017.0,,
71,2094682775.0,"7045 COOMBSVILLE LP, DUBLIN, CA",94568.0,,,2.0,2.5,Townhouse,2017.0,,
72,2094682775.0,"7065 COOMBSVILLE LP, DUBLIN, CA",94568.0,,,2.0,2.5,Townhouse,2017.0,,
73,2094682842.0,"7057 COOMBSVILLE LP, DUBLIN, CA",94568.0,1637.0,,3.0,2.5,MultiFamily2To4,2017.0,,
74,2094682775.0,"7055 COOMBSVILLE LP, DUBLIN, CA",94568.0,,,2.0,2.5,Townhouse,2017.0,,
75,2089715632.0,"3996 WINDSOR WY, DUBLIN, CA",94568.0,1962.0,,3.0,4.0,Condominium,2017.0,06/18/2018,855000.0
76,2093336407.0,"3962 WINDSOR WY, DUBLIN, CA",94568.0,2160.0,,4.0,4.0,Condominium,2017.0,,
77,2094223863.0,"3968 WINDSOR WY, DUBLIN, CA",94568.0,1962.0,,3.0,3.5,Townhouse,2017.0,,
78,2093573012.0,"3966 WINDSOR WY, DUBLIN, CA",94568.0,1962.0,,3.0,3.5,MultiFamily2To4,2017.0,10/02/2017,797970.0
79,2094615521.0,"3958 WINDSOR WY, DUBLIN, CA",94568.0,2160.0,,4.0,3.5,Townhouse,2017.0,,
80,241576236.0,"4211 PANORAMA DR, DUBLIN, CA",94550.0,,2623.0,0.0,,SingleFamily,,,
81,241576237.0,"4233 PANORAMA DR, DUBLIN, CA",94550.0,,2543.0,0.0,,SingleFamily,,,
82,241576238.0,"4251 PANORAMA DR, DUBLIN, CA",94550.0,,2543.0,0.0,,SingleFamily,,,
83,241576239.0,"4273 PANORAMA DR, DUBLIN, CA",94550.0,,2692.0,0.0,,SingleFamily,,,
84,241576142.0,"4281 PANORAMA DR, DUBLIN, CA",94550.0,,2625.0,0.0,,SingleFamily,,12/13/2017,903500.0
85,241576134.0,"4327 PANORAMA DR, DUBLIN, CA",94550.0,2046.0,2188.0,0.0,4.0,SingleFamily,2017.0,12/29/2017,884000.0
86,241576152.0,"2138 DONNELLS LN, DUBLIN, CA",94550.0,,2388.0,0.0,,SingleFamily,,04/11/2018,918500.0
87,241576151.0,"2150 DONNELLS LN, DUBLIN, CA",94550.0,,2378.0,0.0,,SingleFamily,,04/10/2018,946000.0
88,241576150.0,"2156 DONNELLS LN, DUBLIN, CA",94550.0,,2365.0,0.0,,SingleFamily,,02/27/2018,889000.0
89,241576149.0,"2162 DONNELLS LN, DUBLIN, CA",94550.0,,2348.0,0.0,,SingleFamily,,01/31/2018,892500.0
90,241576148.0,"2168 DONNELLS LN, DUBLIN, CA",94550.0,,2317.0,0.0,,SingleFamily,,04/19/2018,886500.0
91,241576147.0,"2176 DONNELLS LN, DUBLIN, CA",94550.0,,2375.0,0.0,,SingleFamily,,12/29/2017,894000.0
92,241576145.0,"2180 DONNELLS LN, DUBLIN, CA",94550.0,,2293.0,0.0,,SingleFamily,,12/19/2017,895000.0
93,241576164.0,"2153 DONNELLS LN, DUBLIN, CA",94550.0,,2145.0,0.0,,SingleFamily,,,
94,241576249.0,"2046 CONFIDENCE WY, DUBLIN, CA",94550.0,,2294.0,0.0,,SingleFamily,,,
95,241576248.0,"2050 CONFIDENCE WY, DUBLIN, CA",94550.0,,2294.0,0.0,,SingleFamily,,,
96,241576247.0,"2052 CONFIDENCE WY, DUBLIN, CA",94550.0,,1984.0,0.0,,SingleFamily,,,
97,241576246.0,"2058 CONFIDENCE WY, DUBLIN, CA",94550.0,,1984.0,0.0,,SingleFamily,,,
98,241576245.0,"2062 CONFIDENCE WY, DUBLIN, CA",94550.0,,2046.0,0.0,,SingleFamily,,,
99,241576244.0,"2068 CONFIDENCE WY, DUBLIN, CA",94550.0,,2046.0,0.0,,SingleFamily,,,
100,241576242.0,"2070 CONFIDENCE WY, DUBLIN, CA",94550.0,,1984.0,0.0,,SingleFamily,,,
101,241576263.0,"4159 LOYALTON RD, DUBLIN, CA",94550.0,,1984.0,0.0,,SingleFamily,,,
102,241576106.0,"4229 LOYALTON RD, DUBLIN, CA",94550.0,,2294.0,0.0,,SingleFamily,,,
103,241576114.0,"4251 LOYALTON RD, DUBLIN, CA",94550.0,,2294.0,0.0,,SingleFamily,,,
104,241576112.0,"4255 LOYALTON RD, DUBLIN, CA",94550.0,,1984.0,0.0,,SingleFamily,,,
105,241576111.0,"4259 LOYALTON RD, DUBLIN, CA",94550.0,,1984.0,0.0,,SingleFamily,,,
106,241576110.0,"4263 LOYALTON RD, DUBLIN, CA",94550.0,,2046.0,0.0,,SingleFamily,,,
107,241576118.0,"4267 LOYALTON RD, DUBLIN, CA",94550.0,,2046.0,0.0,,SingleFamily,,,
108,241576117.0,"4271 LOYALTON RD, DUBLIN, CA",94550.0,,1984.0,0.0,,SingleFamily,,,
109,241576173.0,"4210 LOYALTON RD, DUBLIN, CA",94550.0,,2457.0,0.0,,SingleFamily,,,
110,241576174.0,"4216 LOYALTON RD, DUBLIN, CA",94550.0,,2455.0,0.0,,SingleFamily,,,
111,2092498233.0,"4226 MIDLANDS CT, DUBLIN, CA",94568.0,2097.0,,4.0,3.5,Condominium,2017.0,,
112,241576340.0,"4210 MIDLANDS CT, DUBLIN, CA",94568.0,,3486.0,0.0,,SingleFamily,,08/30/2017,1040000.0
113,2092273832.0,"4212 MIDLANDS CT, DUBLIN, CA",94568.0,2175.0,,4.0,3.5,Townhouse,2017.0,,
114,2091980710.0,"4216 MIDLANDS CT, DUBLIN, CA",94568.0,1949.0,,3.0,3.5,Condominium,2017.0,,
115,2092762942.0,"4218 MIDLANDS CT, DUBLIN, CA",94568.0,1949.0,,3.0,3.5,Condominium,2017.0,11/17/2017,802000.0
116,2091958214.0,"4220 MIDLANDS CT, DUBLIN, CA",94568.0,1949.0,,3.0,4.0,SingleFamily,,11/16/2017,800000.0
117,2092273832.0,"4222 MIDLANDS CT, DUBLIN, CA",94568.0,2175.0,,4.0,3.5,Townhouse,2017.0,,
118,2090532026.0,"3924 SCOTTSFIELD ST, DUBLIN, CA",94568.0,2165.0,,4.0,3.5,SingleFamily,,,
119,2090215056.0,"3926 SCOTTSFIELD ST, DUBLIN, CA",94568.0,2254.0,,4.0,3.5,SingleFamily,,,
120,2089402067.0,"4030 SCOTTSFIELD ST, DUBLIN, CA",94568.0,2097.0,,4.0,3.5,Townhouse,,,
121,241576406.0,"2831 STRINGHAM WY, DUBLIN, CA",94568.0,,2010.0,0.0,,SingleFamily,,07/31/2017,883000.0
122,241576347.0,"2998 STRINGHAM WY, DUBLIN, CA",94568.0,1996.0,2295.0,0.0,3.5,SingleFamily,,12/20/2017,886000.0
123,241576349.0,"2996 STRINGHAM WY, DUBLIN, CA",94568.0,2298.0,2025.0,0.0,4.0,SingleFamily,2017.0,01/17/2018,913000.0
124,241576350.0,"2992 STRINGHAM WY, DUBLIN, CA",94568.0,2076.0,3033.0,0.0,3.5,SingleFamily,,12/13/2017,898000.0
125,241574458.0,"2833 STRINGHAM WY, DUBLIN, CA",94568.0,,2010.0,0.0,,Condominium,,04/28/2017,840500.0
126,241574459.0,"2835 STRINGHAM WY, DUBLIN, CA",94568.0,,2010.0,0.0,,Condominium,,04/27/2017,850000.0
127,241576407.0,"2837 STRINGHAM WY, DUBLIN, CA",94568.0,,2010.0,0.0,,SingleFamily,,,
128,241574460.0,"2839 STRINGHAM WY, DUBLIN, CA",94568.0,,2680.0,0.0,,Condominium,,04/14/2017,881500.0
129,241576294.0,"2987 STRINGHAM WY, DUBLIN, CA",94568.0,1764.0,2535.0,0.0,2.5,SingleFamily,2017.0,11/28/2017,902000.0
130,241576392.0,"4050 BOTHRIN ST, DUBLIN, CA",94568.0,,2010.0,0.0,,SingleFamily,,02/16/2017,847000.0
131,241576393.0,"4036 BOTHRIN ST, DUBLIN, CA",94568.0,,2010.0,0.0,,SingleFamily,,03/10/2017,885000.0
132,241574453.0,"4030 BOTHRIN ST, DUBLIN, CA",94568.0,,2010.0,0.0,,SingleFamily,,02/22/2017,844000.0
133,241576394.0,"4018 BOTHRIN ST, DUBLIN, CA",94568.0,,2010.0,0.0,,SingleFamily,,02/24/2017,868000.0
134,241576395.0,"4012 BOTHRIN ST, DUBLIN, CA",94568.0,,2010.0,0.0,,SingleFamily,,02/28/2017,849000.0
135,241574454.0,"4000 BOTHRIN ST, DUBLIN, CA",94568.0,,3824.0,0.0,,Condominium,,03/17/2017,888000.0
136,241576351.0,"2988 STRINGHAM WY, DUBLIN, CA",94568.0,2330.0,2330.0,4.0,4.0,SingleFamily,2017.0,11/30/2017,918000.0
137,241576360.0,"2958 STRINGHAM WY, DUBLIN, CA",94568.0,,2571.0,0.0,,SingleFamily,,11/03/2017,865500.0
138,241576361.0,"2956 STRINGHAM WY, DUBLIN, CA",94568.0,1996.0,2647.0,0.0,3.5,SingleFamily,,10/18/2017,863500.0
139,241576362.0,"2952 STRINGHAM WY, DUBLIN, CA",94568.0,2298.0,2219.0,0.0,4.0,SingleFamily,,10/31/2017,880000.0
140,241576383.0,"2808 STRINGHAM WY, DUBLIN, CA",94568.0,,2176.0,0.0,,SingleFamily,,07/28/2017,840500.0
141,241574438.0,"2800 STRINGHAM WY, DUBLIN, CA",94568.0,,2299.0,0.0,,Condominium,,06/21/2017,892000.0
142,241574439.0,"2806 STRINGHAM WY, DUBLIN, CA",94568.0,2170.0,3849.0,3.0,4.0,SingleFamily,2017.0,06/23/2017,863000.0
143,241574461.0,"4003 KNIGHTSTOWN ST, DUBLIN, CA",94568.0,,3886.0,0.0,,Condominium,,05/19/2017,905000.0
144,241574462.0,"4011 KNIGHTSTOWN ST, DUBLIN, CA",94568.0,,2010.0,0.0,,Condominium,,05/24/2017,847500.0
145,241576304.0,"4016 KNIGHTSTOWN ST, DUBLIN, CA",94568.0,,3185.0,0.0,,SingleFamily,,12/13/2017,1064000.0
146,241576305.0,"4022 KNIGHTSTOWN ST, DUBLIN, CA",94568.0,2144.0,3354.0,0.0,3.0,SingleFamily,,01/10/2018,1043500.0
147,241576338.0,"4038 KNIGHTSTOWN ST, DUBLIN, CA",94568.0,,3097.0,0.0,,SingleFamily,,08/31/2017,1015000.0
148,241576335.0,"4058 KNIGHTSTOWN ST, DUBLIN, CA",94568.0,1764.0,2794.0,0.0,2.5,SingleFamily,,08/25/2017,927000.0
149,241576313.0,"3985 SCOTTFIELD ST, DUBLIN, CA",94568.0,2114.0,4034.0,4.0,3.0,SingleFamily,2018.0,03/28/2018,1019000.0
150,241576314.0,"4015 SCOTTFIELD ST, DUBLIN, CA",94568.0,1764.0,2565.0,0.0,2.5,SingleFamily,,04/04/2018,999000.0
151,241576315.0,"4019 SCOTTFIELD ST, DUBLIN, CA",94568.0,1764.0,2565.0,0.0,2.5,SingleFamily,,04/11/2018,979500.0
152,241576321.0,"3030 THREECASTLES WY, DUBLIN, CA",94568.0,2327.0,3076.0,4.0,3.5,SingleFamily,,05/30/2018,1092660.0
153,241576322.0,"3028 THREECASTLES WY, DUBLIN, CA",94568.0,1774.0,2580.0,4.0,3.0,SingleFamily,2018.0,05/23/2018,989000.0
154,241576323.0,"3026 THREECASTLES WY, DUBLIN, CA",94568.0,2124.0,2971.0,0.0,3.0,SingleFamily,,05/16/2018,1062500.0
155,241576324.0,"3022 THREECASTLES WY, DUBLIN, CA",94568.0,2114.0,2971.0,0.0,3.0,SingleFamily,,05/09/2018,1091500.0
156,241576325.0,"3020 THREECASTLES WY, DUBLIN, CA",94568.0,1764.0,2616.0,0.0,2.5,SingleFamily,,03/23/2018,959000.0
157,241576326.0,"3018 THREECASTLES WY, DUBLIN, CA",94568.0,2144.0,3008.0,0.0,3.0,SingleFamily,,03/21/2018,1017500.0
158,241576342.0,"4209 MIDLANDS CT, DUBLIN, CA",94568.0,2214.0,3050.0,0.0,3.0,SingleFamily,,08/25/2017,1030500.0
159,241576343.0,"4213 MIDLANDS CT, DUBLIN, CA",94568.0,2214.0,4095.0,0.0,3.0,SingleFamily,,08/30/2017,1032000.0
160,241576573.0,"7187 KYLEMORE CT, DUBLIN, CA",94568.0,,4358.0,0.0,,SingleFamily,,,
161,241576574.0,"7181 KYLEMORE CT, DUBLIN, CA",94568.0,,4560.0,0.0,,SingleFamily,,,
162,241576575.0,"7175 KYLEMORE CT, DUBLIN, CA",94568.0,,4239.0,0.0,,SingleFamily,,,
163,241576569.0,"7178 KYLEMORE CT, DUBLIN, CA",94568.0,,5420.0,0.0,,SingleFamily,,,
164,241576546.0,"4488 ALEXANDER VALLEY WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,08/17/2017,1425000.0
165,241576547.0,"4500 ALEXANDER VALLEY WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,03/16/2018,1365000.0
166,241576548.0,"4522 ALEXANDER VALLEY WY, DUBLIN, CA",94568.0,4300.0,4750.0,5.0,6.0,SingleFamily,2017.0,02/28/2018,1308000.0
167,241576549.0,"4536 ALEXANDER VALLEY WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,09/28/2017,1481000.0
168,241576550.0,"4548 ALEXANDER VALLEY WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,,
169,241576551.0,"4560 ALEXANDER VALLEY WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,,
170,241576553.0,"4572 ALEXANDER VALLEY WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,,
171,241576556.0,"4559 ALEXANDER VALLEY WY, DUBLIN, CA",94568.0,,5500.0,0.0,,SingleFamily,,,
172,241574471.0,"7485 DIAMOND MOUNTAIN RD, DUBLIN, CA",94568.0,3455.0,7413.0,4.0,5.0,SingleFamily,2018.0,04/27/2018,1480500.0
173,241574472.0,"7499 DIAMOND MOUNTAIN RD, DUBLIN, CA",94568.0,3450.0,9084.0,4.0,5.0,SingleFamily,2018.0,04/30/2018,1462233.0
174,241574473.0,"4431 PINE MOUNTAIN WY, DUBLIN, CA",94568.0,,8755.0,0.0,,SingleFamily,,04/18/2017,27500000.0
175,241574474.0,"4439 PINE MOUNTAIN WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,04/18/2017,27500000.0
176,241574475.0,"4455 PINE MOUNTAIN WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,04/18/2017,27500000.0
177,241574477.0,"4479 PINE MOUNTAIN WY, DUBLIN, CA",94568.0,,5225.0,0.0,,SingleFamily,,04/18/2017,27500000.0
178,241574478.0,"4491 PINE MOUNTAIN WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,04/18/2017,27500000.0
179,241574479.0,"4503 PINE MOUNTAIN WY, DUBLIN, CA",94568.0,,5225.0,0.0,,SingleFamily,,04/18/2017,27500000.0
180,241576555.0,"7561 HOWELL MOUNTAIN RD, DUBLIN, CA",94568.0,,6819.0,0.0,,SingleFamily,,,
181,241574500.0,"7374 DIAMOND MOUNTAIN RD, DUBLIN, CA",94568.0,,5866.0,0.0,,Condominium,,04/25/2017,1550000.0
182,241574502.0,"7420 DIAMOND MOUNTAIN RD, DUBLIN, CA",94568.0,,7517.0,0.0,,SingleFamily,,02/16/2018,1406000.0
183,2089950396.0,"4440 PINE MOUNTAIN WY, DUBLIN, CA",94568.0,4273.0,,5.0,5.5,SingleFamily,2018.0,,
184,241574476.0,"4466 PINE MOUNTAIN WY, DUBLIN, CA",94568.0,,4750.0,0.0,,SingleFamily,,04/18/2017,27500000.0
185,241574509.0,"7587 RUSSIAN RIVER CT, DUBLIN, CA",94568.0,,4753.0,0.0,,SingleFamily,,04/18/2017,27500000.0
186,241574510.0,"7581 RUSSIAN RIVER CT, DUBLIN, CA",94568.0,,7139.0,0.0,,SingleFamily,,04/18/2017,27500000.0
187,241574511.0,"7575 RUSSIAN RIVER CT, DUBLIN, CA",94568.0,,5320.0,0.0,,SingleFamily,,04/18/2017,27500000.0
188,25064096.0,"8144 CARDIFF DR, DUBLIN, CA",94568.0,1724.0,8534.0,3.0,2.0,SingleFamily,1963.0,07/13/2010,490000.0
189,25064095.0,"8132 CARDIFF DR, DUBLIN, CA",94568.0,1116.0,6764.0,3.0,2.0,SingleFamily,1963.0,,
190,25064101.0,"8119 CARDIFF DR, DUBLIN, CA",94568.0,1340.0,7001.0,4.0,2.0,SingleFamily,1963.0,07/31/2017,810000.0
191,25069625.0,"7005 WINEBERRY WY, DUBLIN, CA",94568.0,1780.0,3800.0,4.0,2.5,SingleFamily,1981.0,10/03/2001,374000.0
192,25069605.0,"8316 LOCUST PL N, DUBLIN, CA",94568.0,1780.0,3800.0,4.0,2.5,SingleFamily,1981.0,,
193,25069607.0,"8332 LOCUST PL N, DUBLIN, CA",94568.0,1780.0,3800.0,4.0,2.5,SingleFamily,1981.0,03/14/2002,359000.0
194,25069609.0,"8348 LOCUST PL N, DUBLIN, CA",94568.0,1780.0,3800.0,4.0,2.5,SingleFamily,1981.0,,
195,25069611.0,"8364 LOCUST PL N, DUBLIN, CA",94568.0,1780.0,3920.0,4.0,3.0,Condominium,1981.0,01/30/2012,350000.0
196,25069577.0,"8350 CYPRESS CT, DUBLIN, CA",94568.0,1440.0,4999.0,4.0,2.0,SingleFamily,1977.0,12/13/2011,410000.0
197,25069620.0,"8333 LOCUST PL N, DUBLIN, CA",94568.0,1780.0,4356.0,4.0,3.0,SingleFamily,1982.0,10/10/2017,786000.0
198,25069619.0,"8341 LOCUST PL N, DUBLIN, CA",94568.0,1780.0,4112.0,4.0,3.0,SingleFamily,1981.0,06/29/2004,515000.0
199,25070013.0,"6584 PIONEER LN, DUBLIN, CA",94568.0,1000.0,226947.0,1.0,1.0,Townhouse,1986.0,12/14/2015,440000.0
200,25070014.0,"6590 PIONEER LN, DUBLIN, CA",94568.0,1000.0,226949.0,1.0,1.5,Condominium,,,
